province,date,temp_max,temp_min,wind_speed,precipitation,humidity
HO CHI MINH,2012-05-25,32.0,26.0,10.0,14.2,84.0
HO CHI MINH,2013-05-25,35.0,27.0,8.0,2.4,71.0
HO CHI MINH,2014-05-25,35.0,27.0,9.0,6.3,72.0
HO CHI MINH,2015-05-25,34.0,28.0,16.0,11.6,69.0
HO CHI MINH,2016-05-25,30.0,26.0,16.0,17.8,82.0
HO CHI MINH,2017-05-25,34.0,27.0,8.0,18.8,77.0
HO CHI MINH,2018-05-25,37.0,27.0,6.0,0.3,62.0
HO CHI MINH,2019-05-25,35.0,29.0,12.0,3.8,65.0
HO CHI MINH,2020-05-25,33.0,29.0,9.0,14.3,71.0
HO CHI MINH,2021-05-25,25.0,24.0,9.0,29.2,91.0
HO CHI MINH,2009-05-26,30.0,25.0,7.0,22.9,92.0
HO CHI MINH,2010-05-26,30.0,26.0,7.0,7.4,89.0
HO CHI MINH,2011-05-26,29.0,26.0,5.0,2.9,83.0
HO CHI MINH,2012-05-26,32.0,26.0,9.0,12.5,81.0
HO CHI MINH,2013-05-26,35.0,27.0,8.0,12.8,74.0
HO CHI MINH,2014-05-26,35.0,27.0,10.0,4.7,73.0
HO CHI MINH,2015-05-26,34.0,28.0,13.0,28.0,70.0
HO CHI MINH,2016-05-26,34.0,27.0,18.0,2.2,70.0
HO CHI MINH,2017-05-26,35.0,27.0,10.0,14.9,75.0
HO CHI MINH,2018-05-26,36.0,29.0,8.0,0.9,62.0
HO CHI MINH,2019-05-26,35.0,28.0,15.0,25.7,72.0
HO CHI MINH,2020-05-26,36.0,28.0,9.0,0.3,65.0
HO CHI MINH,2021-05-26,25.0,21.0,12.0,45.2,93.0
HO CHI MINH,2009-05-27,30.0,25.0,7.0,17.1,90.0
HO CHI MINH,2010-05-27,29.0,26.0,4.0,2.4,91.0
HO CHI MINH,2011-05-27,33.0,26.0,6.0,6.9,78.0
HO CHI MINH,2012-05-27,32.0,26.0,9.0,5.1,78.0
HO CHI MINH,2013-05-27,35.0,27.0,8.0,6.0,72.0
HO CHI MINH,2014-05-27,36.0,27.0,7.0,6.3,70.0
HO CHI MINH,2015-05-27,34.0,28.0,15.0,7.9,70.0
HO CHI MINH,2016-05-27,33.0,28.0,17.0,4.9,71.0
HO CHI MINH,2017-05-27,32.0,27.0,5.0,35.3,84.0
HO CHI MINH,2018-05-27,36.0,28.0,6.0,7.4,65.0
HO CHI MINH,2019-05-27,35.0,27.0,11.0,5.2,70.0
HO CHI MINH,2020-05-27,36.0,29.0,10.0,1.1,63.0
HO CHI MINH,2021-05-27,28.0,25.0,13.0,12.2,85.0
HO CHI MINH,2009-05-28,31.0,25.0,8.0,8.7,88.0
HO CHI MINH,2010-05-28,30.0,26.0,5.0,2.0,87.0
HO CHI MINH,2011-05-28,33.0,26.0,10.0,21.1,80.0
HO CHI MINH,2012-05-28,34.0,26.0,11.0,16.8,76.0
HO CHI MINH,2013-05-28,34.0,27.0,7.0,15.5,73.0
HO CHI MINH,2014-05-28,36.0,27.0,5.0,16.2,71.0
HO CHI MINH,2015-05-28,35.0,27.0,15.0,0.3,66.0
HO CHI MINH,2016-05-28,28.0,27.0,9.0,13.4,84.0
HO CHI MINH,2017-05-28,33.0,27.0,6.0,21.7,80.0
HO CHI MINH,2018-05-28,35.0,29.0,8.0,3.2,67.0
HO CHI MINH,2019-05-28,33.0,28.0,11.0,40.5,76.0
HO CHI MINH,2020-05-28,35.0,29.0,11.0,1.5,65.0
HO CHI MINH,2021-05-28,32.0,25.0,10.0,3.3,76.0
HO CHI MINH,2009-05-17,32.0,25.0,9.0,13.2,86.0
HO CHI MINH,2010-05-17,37.0,27.0,8.0,0.1,71.0
HO CHI MINH,2011-05-17,35.0,27.0,8.0,7.5,73.0
HO CHI MINH,2012-05-17,31.0,25.0,9.0,12.7,83.0
HO CHI MINH,2013-05-17,35.0,28.0,9.0,17.6,73.0
HO CHI MINH,2014-05-17,35.0,28.0,7.0,22.5,74.0
HO CHI MINH,2015-05-17,34.0,28.0,10.0,25.5,69.0
HO CHI MINH,2016-05-17,37.0,29.0,10.0,12.4,67.0
HO CHI MINH,2017-05-17,34.0,27.0,7.0,0.2,70.0
HO CHI MINH,2018-05-17,36.0,28.0,10.0,4.7,64.0
HO CHI MINH,2019-05-17,35.0,28.0,11.0,10.0,66.0
HO CHI MINH,2020-05-17,31.0,28.0,12.0,30.2,73.0
HO CHI MINH,2021-05-17,34.0,29.0,11.0,21.9,67.0
HO CHI MINH,2009-05-29,30.0,26.0,4.0,27.6,90.0
HO CHI MINH,2010-05-29,33.0,26.0,5.0,7.3,83.0
HO CHI MINH,2011-05-29,31.0,25.0,7.0,20.4,82.0
HO CHI MINH,2012-05-29,33.0,26.0,9.0,14.6,75.0
HO CHI MINH,2013-05-29,34.0,27.0,7.0,10.6,74.0
HO CHI MINH,2014-05-29,36.0,28.0,7.0,10.2,72.0
HO CHI MINH,2015-05-29,36.0,28.0,14.0,5.1,67.0
HO CHI MINH,2016-05-29,32.0,27.0,11.0,7.1,76.0
HO CHI MINH,2017-05-29,33.0,27.0,7.0,16.4,80.0
HO CHI MINH,2018-05-29,35.0,28.0,9.0,11.5,67.0
HO CHI MINH,2019-05-29,35.0,28.0,6.0,5.2,72.0
HO CHI MINH,2020-05-29,34.0,28.0,11.0,15.3,69.0
HO CHI MINH,2021-05-29,33.0,26.0,8.0,1.1,73.0
HO CHI MINH,2009-05-30,31.0,26.0,6.0,13.5,89.0
HO CHI MINH,2010-05-30,32.0,26.0,6.0,5.4,82.0
HO CHI MINH,2011-05-30,31.0,26.0,8.0,5.7,79.0
HO CHI MINH,2012-05-30,35.0,26.0,9.0,7.0,76.0
HO CHI MINH,2013-05-30,35.0,27.0,7.0,17.8,74.0
HO CHI MINH,2014-05-30,36.0,28.0,8.0,13.6,75.0
HO CHI MINH,2015-05-30,34.0,28.0,14.0,10.8,66.0
HO CHI MINH,2016-05-30,33.0,27.0,9.0,0.8,77.0
HO CHI MINH,2017-05-30,33.0,27.0,7.0,21.0,78.0
HO CHI MINH,2018-05-30,36.0,28.0,10.0,4.8,66.0
HO CHI MINH,2019-05-30,37.0,27.0,5.0,0.5,67.0
HO CHI MINH,2020-05-30,34.0,28.0,9.0,4.4,66.0
HO CHI MINH,2021-05-30,33.0,27.0,10.0,1.3,73.0
HO CHI MINH,2009-05-23,28.0,24.0,6.0,19.2,91.0
HO CHI MINH,2010-05-23,32.0,26.0,8.0,16.9,85.0
HO CHI MINH,2011-05-23,34.0,26.0,9.0,5.6,77.0
HO CHI MINH,2012-05-23,33.0,27.0,12.0,5.8,76.0
HO CHI MINH,2013-05-23,35.0,28.0,9.0,24.1,75.0
HO CHI MINH,2014-05-23,36.0,28.0,7.0,17.8,71.0
HO CHI MINH,2015-05-23,35.0,28.0,12.0,11.2,67.0
HO CHI MINH,2016-05-23,36.0,28.0,9.0,15.1,69.0
HO CHI MINH,2017-05-23,34.0,27.0,10.0,19.5,77.0
HO CHI MINH,2018-05-23,34.0,27.0,8.0,3.9,68.0
HO CHI MINH,2019-05-23,35.0,28.0,10.0,4.0,70.0
HO CHI MINH,2020-05-23,35.0,29.0,11.0,27.4,68.0
HO CHI MINH,2021-05-23,31.0,26.0,11.0,14.4,79.0
HO CHI MINH,2009-06-02,29.0,25.0,10.0,19.3,92.0
HO CHI MINH,2010-06-02,32.0,26.0,7.0,17.1,88.0
HO CHI MINH,2011-06-02,34.0,26.0,7.0,2.9,79.0
HO CHI MINH,2012-06-02,33.0,26.0,7.0,44.1,86.0
HO CHI MINH,2013-06-02,34.0,26.0,7.0,3.9,74.0
HO CHI MINH,2014-06-02,35.0,28.0,5.0,12.9,81.0
HO CHI MINH,2015-06-02,34.0,28.0,12.0,16.7,73.0
HO CHI MINH,2016-06-02,34.0,27.0,9.0,0.1,74.0
HO CHI MINH,2017-06-02,32.0,27.0,12.0,13.1,81.0
HO CHI MINH,2018-06-02,29.0,25.0,8.0,30.4,84.0
HO CHI MINH,2019-06-02,34.0,28.0,8.0,15.1,70.0
HO CHI MINH,2020-06-02,34.0,26.0,8.0,57.3,71.0
HO CHI MINH,2021-06-02,34.0,28.0,10.0,2.1,68.0
HO CHI MINH,2009-05-18,32.0,25.0,8.0,3.8,84.0
HO CHI MINH,2010-05-18,35.0,27.0,8.0,7.3,73.0
HO CHI MINH,2011-05-18,34.0,27.0,6.0,25.4,77.0
HO CHI MINH,2012-05-18,33.0,25.0,10.0,3.5,79.0
HO CHI MINH,2013-05-18,35.0,28.0,8.0,21.3,73.0
HO CHI MINH,2014-05-18,35.0,28.0,6.0,7.4,72.0
HO CHI MINH,2015-05-18,37.0,28.0,12.0,13.6,63.0
HO CHI MINH,2016-05-18,34.0,28.0,10.0,11.9,69.0
HO CHI MINH,2017-05-18,35.0,28.0,9.0,19.2,73.0
HO CHI MINH,2018-05-18,36.0,28.0,7.0,8.5,64.0
HO CHI MINH,2019-05-18,34.0,29.0,12.0,1.7,66.0
HO CHI MINH,2020-05-18,37.0,29.0,10.0,1.1,62.0
HO CHI MINH,2021-05-18,33.0,27.0,8.0,15.5,70.0
HO CHI MINH,2009-06-04,29.0,24.0,11.0,6.6,88.0
HO CHI MINH,2010-06-04,32.0,26.0,6.0,16.9,88.0
HO CHI MINH,2011-06-04,34.0,26.0,9.0,14.0,80.0
HO CHI MINH,2012-06-04,33.0,26.0,12.0,13.5,82.0
HO CHI MINH,2013-06-04,32.0,27.0,7.0,6.6,77.0
HO CHI MINH,2014-06-04,35.0,27.0,7.0,15.1,77.0
HO CHI MINH,2015-06-04,35.0,28.0,12.0,0.0,66.0
HO CHI MINH,2016-06-04,34.0,27.0,10.0,8.8,74.0
HO CHI MINH,2017-06-04,32.0,26.0,12.0,33.6,82.0
HO CHI MINH,2018-06-04,32.0,25.0,7.0,4.5,79.0
HO CHI MINH,2019-06-04,34.0,28.0,7.0,20.2,73.0
HO CHI MINH,2020-06-04,32.0,28.0,11.0,8.2,74.0
HO CHI MINH,2021-06-04,34.0,28.0,11.0,0.0,66.0
HO CHI MINH,2009-06-05,31.0,24.0,8.0,10.6,85.0
HO CHI MINH,2010-06-05,31.0,26.0,5.0,36.1,92.0
HO CHI MINH,2011-06-05,34.0,26.0,7.0,10.8,79.0
HO CHI MINH,2012-06-05,31.0,26.0,12.0,9.3,81.0
HO CHI MINH,2013-06-05,34.0,26.0,8.0,1.3,72.0
HO CHI MINH,2014-06-05,34.0,27.0,10.0,3.1,77.0
HO CHI MINH,2015-06-05,34.0,28.0,7.0,5.9,68.0
HO CHI MINH,2016-06-05,35.0,27.0,11.0,8.5,73.0
HO CHI MINH,2017-06-05,30.0,26.0,11.0,8.5,86.0
HO CHI MINH,2018-06-05,32.0,26.0,11.0,28.8,76.0
HO CHI MINH,2019-06-05,34.0,28.0,9.0,25.0,74.0
HO CHI MINH,2020-06-05,34.0,28.0,10.0,17.0,71.0
HO CHI MINH,2021-06-05,34.0,28.0,13.0,1.7,67.0
HO CHI MINH,2009-06-03,28.0,25.0,10.0,24.6,93.0
HO CHI MINH,2010-06-03,32.0,26.0,5.0,17.1,88.0
HO CHI MINH,2011-06-03,33.0,26.0,10.0,7.2,79.0
HO CHI MINH,2012-06-03,32.0,26.0,10.0,63.8,86.0
HO CHI MINH,2013-06-03,34.0,26.0,10.0,15.0,73.0
HO CHI MINH,2014-06-03,35.0,27.0,6.0,3.1,77.0
HO CHI MINH,2015-06-03,34.0,27.0,9.0,3.2,71.0
HO CHI MINH,2016-06-03,35.0,27.0,10.0,6.4,73.0
HO CHI MINH,2017-06-03,33.0,26.0,12.0,16.9,79.0
HO CHI MINH,2018-06-03,30.0,25.0,11.0,13.6,80.0
HO CHI MINH,2019-06-03,36.0,28.0,7.0,12.0,71.0
HO CHI MINH,2020-06-03,36.0,28.0,8.0,2.7,66.0
HO CHI MINH,2021-06-03,34.0,28.0,10.0,0.3,69.0
HO CHI MINH,2009-06-07,32.0,24.0,9.0,2.3,80.0
HO CHI MINH,2010-06-07,30.0,26.0,5.0,25.2,92.0
HO CHI MINH,2011-06-07,34.0,26.0,6.0,27.3,80.0
HO CHI MINH,2012-06-07,31.0,26.0,12.0,13.2,85.0
HO CHI MINH,2013-06-07,37.0,26.0,5.0,14.5,72.0
HO CHI MINH,2014-06-07,36.0,26.0,8.0,5.0,75.0
HO CHI MINH,2015-06-07,34.0,28.0,10.0,10.2,72.0
HO CHI MINH,2016-06-07,33.0,27.0,10.0,29.6,81.0
HO CHI MINH,2017-06-07,31.0,26.0,10.0,11.1,81.0
HO CHI MINH,2018-06-07,32.0,26.0,15.0,27.4,77.0
HO CHI MINH,2019-06-07,33.0,27.0,10.0,11.1,74.0
HO CHI MINH,2020-06-07,34.0,28.0,11.0,0.7,68.0
HO CHI MINH,2021-06-07,31.0,27.0,13.0,6.4,77.0
HO CHI MINH,2009-06-09,30.0,25.0,9.0,13.1,86.0
HO CHI MINH,2010-06-09,33.0,26.0,4.0,15.7,88.0
HO CHI MINH,2011-06-09,33.0,27.0,8.0,14.7,82.0
HO CHI MINH,2012-06-09,32.0,26.0,10.0,8.9,84.0
HO CHI MINH,2013-06-09,36.0,27.0,8.0,17.4,78.0
HO CHI MINH,2014-06-09,35.0,27.0,11.0,11.8,78.0
HO CHI MINH,2015-06-09,35.0,28.0,10.0,4.4,70.0
HO CHI MINH,2016-06-09,34.0,27.0,9.0,2.1,74.0
HO CHI MINH,2017-06-09,33.0,26.0,9.0,8.3,79.0
HO CHI MINH,2018-06-09,30.0,25.0,15.0,4.7,78.0
HO CHI MINH,2019-06-09,33.0,27.0,11.0,37.0,78.0
HO CHI MINH,2020-06-09,35.0,28.0,9.0,1.7,66.0
HO CHI MINH,2021-06-09,31.0,26.0,13.0,0.3,75.0
HO CHI MINH,2009-06-10,30.0,25.0,8.0,22.1,89.0
HO CHI MINH,2009-06-06,31.0,25.0,7.0,11.2,87.0
HO CHI MINH,2010-06-06,31.0,26.0,5.0,28.0,91.0
HO CHI MINH,2011-06-06,34.0,26.0,5.0,33.0,80.0
HO CHI MINH,2010-06-10,31.0,26.0,4.0,8.7,87.0
HO CHI MINH,2011-06-10,31.0,26.0,11.0,14.8,83.0
HO CHI MINH,2012-06-10,32.0,26.0,11.0,10.2,80.0
HO CHI MINH,2013-06-10,35.0,26.0,12.0,6.9,75.0
HO CHI MINH,2014-06-10,35.0,27.0,9.0,8.1,78.0
HO CHI MINH,2015-06-10,35.0,28.0,11.0,16.7,73.0
HO CHI MINH,2016-06-10,35.0,26.0,12.0,0.9,69.0
HO CHI MINH,2017-06-10,33.0,26.0,10.0,16.3,80.0
HO CHI MINH,2018-06-10,31.0,26.0,13.0,1.2,78.0
HO CHI MINH,2019-06-10,33.0,27.0,11.0,11.7,78.0
HO CHI MINH,2020-06-10,34.0,28.0,9.0,15.7,71.0
HO CHI MINH,2021-06-10,30.0,26.0,14.0,0.4,75.0
HO CHI MINH,2009-06-11,30.0,24.0,7.0,15.1,89.0
HO CHI MINH,2010-06-11,33.0,26.0,5.0,1.6,83.0
HO CHI MINH,2011-06-11,33.0,25.0,12.0,4.7,77.0
HO CHI MINH,2012-06-11,32.0,26.0,11.0,20.2,80.0
HO CHI MINH,2013-06-11,34.0,27.0,10.0,10.0,78.0
HO CHI MINH,2014-06-11,33.0,26.0,10.0,9.7,83.0
HO CHI MINH,2015-06-11,35.0,28.0,10.0,4.9,70.0
HO CHI MINH,2016-06-11,35.0,28.0,11.0,26.5,71.0
HO CHI MINH,2017-06-11,31.0,27.0,12.0,24.3,82.0
HO CHI MINH,2018-06-11,32.0,26.0,11.0,26.3,78.0
HO CHI MINH,2019-06-11,29.0,27.0,12.0,10.8,80.0
HO CHI MINH,2020-06-11,32.0,27.0,10.0,10.4,73.0
HO CHI MINH,2021-06-11,29.0,25.0,16.0,1.5,79.0
HO CHI MINH,2012-06-06,31.0,26.0,12.0,15.1,85.0
HO CHI MINH,2013-06-06,35.0,26.0,6.0,10.5,71.0
HO CHI MINH,2014-06-06,34.0,27.0,10.0,14.8,79.0
HO CHI MINH,2015-06-06,34.0,28.0,9.0,6.9,72.0
HO CHI MINH,2016-06-06,35.0,27.0,9.0,20.3,74.0
HO CHI MINH,2017-06-06,32.0,26.0,11.0,24.6,83.0
HO CHI MINH,2018-06-06,32.0,27.0,12.0,47.0,80.0
HO CHI MINH,2019-06-06,34.0,27.0,10.0,11.9,75.0
HO CHI MINH,2020-06-06,34.0,28.0,12.0,9.7,68.0
HO CHI MINH,2021-06-06,33.0,28.0,16.0,7.6,69.0
HO CHI MINH,2009-06-12,34.0,25.0,8.0,0.3,79.0
HO CHI MINH,2010-06-12,33.0,26.0,5.0,2.6,81.0
HO CHI MINH,2011-06-12,29.0,25.0,11.0,2.7,82.0
HO CHI MINH,2012-06-12,30.0,25.0,11.0,26.7,83.0
HO CHI MINH,2013-06-12,33.0,26.0,8.0,8.8,81.0
HO CHI MINH,2014-06-12,32.0,26.0,11.0,5.0,84.0
HO CHI MINH,2015-06-12,34.0,28.0,8.0,17.1,71.0
HO CHI MINH,2016-06-12,34.0,27.0,13.0,29.2,78.0
HO CHI MINH,2017-06-12,33.0,26.0,11.0,0.0,72.0
HO CHI MINH,2018-06-12,33.0,26.0,8.0,6.2,74.0
HO CHI MINH,2019-06-12,35.0,27.0,11.0,27.2,75.0
HO CHI MINH,2020-06-12,34.0,26.0,10.0,1.7,70.0
HO CHI MINH,2021-06-12,26.0,18.0,16.0,2.9,87.0
HO CHI MINH,2009-06-13,35.0,25.0,9.0,1.8,76.0
HO CHI MINH,2010-06-13,33.0,26.0,5.0,15.3,83.0
HO CHI MINH,2011-06-13,32.0,26.0,10.0,1.7,75.0
HO CHI MINH,2012-06-13,33.0,25.0,10.0,2.0,79.0
HO CHI MINH,2013-06-13,30.0,26.0,9.0,11.7,88.0
HO CHI MINH,2014-06-13,32.0,26.0,10.0,16.5,84.0
HO CHI MINH,2015-06-13,35.0,28.0,7.0,36.9,72.0
HO CHI MINH,2016-06-13,33.0,26.0,12.0,33.2,81.0
HO CHI MINH,2017-06-13,34.0,26.0,11.0,2.7,74.0
HO CHI MINH,2018-06-13,33.0,26.0,7.0,3.8,74.0
HO CHI MINH,2019-06-13,34.0,27.0,12.0,10.2,75.0
HO CHI MINH,2020-06-13,33.0,28.0,12.0,7.8,72.0
HO CHI MINH,2021-06-13,31.0,25.0,13.0,1.4,79.0
HO CHI MINH,2009-06-16,29.0,25.0,9.0,19.3,94.0
HO CHI MINH,2010-06-16,31.0,25.0,6.0,10.0,87.0
HO CHI MINH,2011-06-16,31.0,25.0,14.0,6.4,79.0
HO CHI MINH,2012-06-16,32.0,25.0,15.0,8.5,78.0
HO CHI MINH,2013-06-16,29.0,25.0,10.0,6.6,86.0
HO CHI MINH,2014-06-16,33.0,26.0,7.0,4.5,82.0
HO CHI MINH,2015-06-16,32.0,26.0,9.0,6.7,77.0
HO CHI MINH,2016-06-16,30.0,26.0,10.0,4.6,77.0
HO CHI MINH,2017-06-16,34.0,27.0,7.0,4.3,71.0
HO CHI MINH,2018-06-16,31.0,26.0,17.0,21.0,78.0
HO CHI MINH,2019-06-16,33.0,26.0,11.0,11.2,80.0
HO CHI MINH,2020-06-16,32.0,26.0,8.0,3.7,76.0
HO CHI MINH,2021-06-16,33.0,27.0,11.0,6.9,70.0
HO CHI MINH,2009-06-17,29.0,24.0,8.0,11.9,91.0
HO CHI MINH,2010-06-17,32.0,25.0,6.0,18.3,89.0
HO CHI MINH,2011-06-17,31.0,25.0,12.0,17.6,85.0
HO CHI MINH,2012-06-17,29.0,25.0,12.0,5.1,83.0
HO CHI MINH,2013-06-17,30.0,25.0,10.0,6.8,85.0
HO CHI MINH,2014-06-17,32.0,25.0,7.0,0.8,82.0
HO CHI MINH,2015-06-17,30.0,26.0,14.0,36.9,84.0
HO CHI MINH,2016-06-17,34.0,26.0,6.0,4.1,73.0
HO CHI MINH,2017-06-17,33.0,27.0,10.0,4.5,76.0
HO CHI MINH,2018-06-17,29.0,26.0,17.0,43.4,87.0
HO CHI MINH,2019-06-17,30.0,25.0,15.0,8.9,85.0
HO CHI MINH,2020-06-17,34.0,27.0,6.0,14.9,71.0
HO CHI MINH,2021-06-17,33.0,26.0,11.0,8.8,74.0
HO CHI MINH,2009-06-08,33.0,25.0,10.0,0.1,80.0
HO CHI MINH,2010-06-08,32.0,26.0,4.0,22.2,90.0
HO CHI MINH,2011-06-08,32.0,27.0,7.0,32.6,82.0
HO CHI MINH,2012-06-08,31.0,25.0,11.0,16.6,85.0
HO CHI MINH,2013-06-08,35.0,27.0,7.0,14.8,76.0
HO CHI MINH,2014-06-08,36.0,27.0,8.0,2.3,74.0
HO CHI MINH,2015-06-08,35.0,28.0,8.0,7.2,70.0
HO CHI MINH,2016-06-08,34.0,27.0,8.0,23.9,80.0
HO CHI MINH,2017-06-08,32.0,26.0,9.0,23.9,80.0
HO CHI MINH,2018-06-08,32.0,26.0,17.0,13.7,75.0
HO CHI MINH,2019-06-08,34.0,27.0,9.0,15.5,73.0
HO CHI MINH,2020-06-08,35.0,28.0,10.0,0.3,65.0
HO CHI MINH,2021-06-08,28.0,26.0,11.0,2.0,82.0
HO CHI MINH,2009-06-01,31.0,25.0,6.0,13.6,88.0
HO CHI MINH,2010-06-01,33.0,26.0,7.0,9.0,84.0
HO CHI MINH,2011-06-01,34.0,26.0,7.0,16.8,80.0
HO CHI MINH,2012-06-01,33.0,26.0,8.0,36.6,84.0
HO CHI MINH,2013-06-01,35.0,27.0,7.0,16.5,74.0
HO CHI MINH,2014-06-01,35.0,27.0,6.0,17.5,75.0
HO CHI MINH,2015-06-01,34.0,28.0,11.0,11.2,72.0
HO CHI MINH,2016-06-01,33.0,26.0,7.0,3.8,78.0
HO CHI MINH,2017-06-01,34.0,27.0,8.0,12.8,77.0
HO CHI MINH,2018-06-01,35.0,28.0,7.0,10.8,67.0
HO CHI MINH,2019-06-01,37.0,29.0,8.0,4.5,67.0
HO CHI MINH,2020-06-01,35.0,29.0,7.0,27.1,69.0
HO CHI MINH,2021-06-01,35.0,28.0,10.0,2.1,68.0
HO CHI MINH,2009-06-18,30.0,24.0,6.0,11.8,91.0
HO CHI MINH,2010-06-18,30.0,25.0,8.0,17.6,90.0
HO CHI MINH,2011-06-18,31.0,25.0,12.0,30.4,85.0
HO CHI MINH,2012-06-18,32.0,25.0,15.0,6.8,78.0
HO CHI MINH,2013-06-18,31.0,25.0,11.0,8.9,86.0
HO CHI MINH,2014-06-18,32.0,26.0,7.0,26.0,85.0
HO CHI MINH,2015-06-18,32.0,26.0,16.0,12.5,74.0
HO CHI MINH,2016-06-18,34.0,27.0,6.0,10.8,75.0
HO CHI MINH,2017-06-18,33.0,26.0,12.0,3.6,77.0
HO CHI MINH,2018-06-18,29.0,25.0,15.0,37.1,88.0
HO CHI MINH,2019-06-18,29.0,25.0,11.0,4.6,87.0
HO CHI MINH,2020-06-18,30.0,27.0,6.0,1.1,79.0
HO CHI MINH,2021-06-18,33.0,27.0,9.0,2.9,71.0
HO CHI MINH,2009-06-20,31.0,24.0,8.0,17.1,90.0
HO CHI MINH,2010-06-20,30.0,25.0,6.0,12.3,90.0
HO CHI MINH,2011-06-20,28.0,24.0,13.0,2.5,87.0
HO CHI MINH,2012-06-20,32.0,25.0,14.0,16.6,79.0
HO CHI MINH,2013-06-20,31.0,26.0,12.0,30.8,86.0
HO CHI MINH,2014-06-20,32.0,25.0,11.0,12.8,82.0
HO CHI MINH,2015-06-20,33.0,26.0,18.0,17.2,75.0
HO CHI MINH,2016-06-20,33.0,26.0,6.0,20.0,82.0
HO CHI MINH,2017-06-20,33.0,27.0,15.0,1.2,73.0
HO CHI MINH,2018-06-20,31.0,25.0,11.0,18.5,82.0
HO CHI MINH,2019-06-20,33.0,26.0,10.0,16.8,79.0
HO CHI MINH,2020-06-20,34.0,28.0,6.0,14.3,73.0
HO CHI MINH,2009-06-22,30.0,25.0,7.0,13.9,90.0
HO CHI MINH,2010-06-22,30.0,25.0,9.0,22.2,92.0
HO CHI MINH,2011-06-22,32.0,26.0,14.0,26.4,83.0
HO CHI MINH,2012-06-22,34.0,25.0,9.0,3.7,76.0
HO CHI MINH,2013-06-22,31.0,25.0,13.0,31.1,88.0
HO CHI MINH,2014-06-22,32.0,25.0,9.0,18.5,84.0
HO CHI MINH,2015-06-22,31.0,26.0,22.0,16.8,77.0
HO CHI MINH,2016-06-22,32.0,26.0,11.0,23.8,81.0
HO CHI MINH,2017-06-22,29.0,26.0,11.0,39.2,89.0
HO CHI MINH,2018-06-22,33.0,26.0,10.0,5.2,76.0
HO CHI MINH,2019-06-22,32.0,27.0,7.0,20.0,81.0
HO CHI MINH,2020-06-22,33.0,28.0,9.0,5.7,74.0
HO CHI MINH,2009-05-31,33.0,26.0,5.0,5.5,85.0
HO CHI MINH,2010-05-31,34.0,26.0,6.0,8.5,83.0
HO CHI MINH,2011-05-31,33.0,26.0,8.0,6.2,77.0
HO CHI MINH,2012-05-31,34.0,26.0,8.0,21.5,78.0
HO CHI MINH,2013-05-31,34.0,27.0,5.0,12.6,75.0
HO CHI MINH,2014-05-31,34.0,27.0,7.0,3.7,75.0
HO CHI MINH,2015-05-31,34.0,28.0,12.0,24.4,69.0
HO CHI MINH,2016-05-31,33.0,27.0,11.0,6.1,75.0
HO CHI MINH,2017-05-31,33.0,27.0,8.0,22.7,79.0
HO CHI MINH,2018-05-31,35.0,28.0,7.0,30.7,68.0
HO CHI MINH,2019-05-31,36.0,28.0,10.0,0.0,67.0
HO CHI MINH,2020-05-31,35.0,29.0,8.0,0.3,65.0
HO CHI MINH,2021-05-31,34.0,28.0,11.0,0.8,68.0
HO CHI MINH,2009-06-23,31.0,25.0,6.0,7.1,88.0
HO CHI MINH,2010-06-23,30.0,25.0,6.0,16.7,92.0
HO CHI MINH,2011-06-23,31.0,25.0,16.0,13.5,84.0
HO CHI MINH,2012-06-23,34.0,26.0,10.0,4.5,78.0
HO CHI MINH,2013-06-23,31.0,25.0,11.0,9.1,85.0
HO CHI MINH,2014-06-23,32.0,25.0,11.0,8.5,80.0
HO CHI MINH,2009-06-24,32.0,24.0,6.0,5.1,88.0
HO CHI MINH,2010-06-24,32.0,25.0,6.0,8.0,86.0
HO CHI MINH,2011-06-24,32.0,25.0,17.0,2.0,81.0
HO CHI MINH,2012-06-24,33.0,25.0,12.0,20.9,81.0
HO CHI MINH,2013-06-24,32.0,25.0,7.0,6.5,83.0
HO CHI MINH,2014-06-24,33.0,25.0,12.0,21.4,81.0
HO CHI MINH,2015-06-24,32.0,26.0,19.0,7.7,78.0
HO CHI MINH,2016-06-24,32.0,26.0,9.0,26.0,82.0
HO CHI MINH,2017-06-24,32.0,25.0,11.0,21.6,81.0
HO CHI MINH,2018-06-24,33.0,26.0,11.0,9.1,77.0
HO CHI MINH,2019-06-24,33.0,26.0,11.0,5.3,80.0
HO CHI MINH,2020-06-24,36.0,27.0,6.0,2.2,69.0
HO CHI MINH,2009-06-19,29.0,25.0,8.0,21.1,91.0
HO CHI MINH,2010-06-19,32.0,24.0,7.0,8.8,86.0
HO CHI MINH,2011-06-19,30.0,24.0,14.0,7.0,87.0
HO CHI MINH,2012-06-19,32.0,25.0,14.0,2.0,78.0
HO CHI MINH,2013-06-19,32.0,26.0,13.0,25.4,84.0
HO CHI MINH,2014-06-19,33.0,26.0,9.0,9.9,81.0
HO CHI MINH,2015-06-19,33.0,26.0,15.0,12.4,74.0
HO CHI MINH,2016-06-19,32.0,26.0,8.0,9.9,81.0
HO CHI MINH,2017-06-19,34.0,26.0,11.0,7.9,73.0
HO CHI MINH,2018-06-19,29.0,25.0,15.0,40.0,87.0
HO CHI MINH,2019-06-19,33.0,26.0,12.0,13.7,79.0
